Url,Headline,ProxyIP,Publication Date,Content,Image URL
https://www.90min.com/posts/worlds-highest-paid-footballers-2023,The world's highest paid footballers in 2023,185.199.228.220,"Oct 15, 2023","The ten highest-paid players in world football in 2023, including the likes of Cristiano Ronaldo, Lionel Messi and Kylian Mbappe.","https://images2.minutemediacdn.com/image/upload/c_crop,w_8192,h_4608,x_0,y_129/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hcsk122m2ms5p4sktf.jpg"
https://www.90min.com/posts/chicago-fire-offer-fans-financial-incentives-lionel-messi-injury,Chicago Fire offer fans huge financial incentives amid Lionel Messi injury fears,185.199.231.45,"Oct 4, 2023","Chicago Fire offer huge discounts to the 61,000 supporters who have bought tickets for the game against Inter Miami - one Lionel Messi may miss through injury.","https://images2.minutemediacdn.com/image/upload/c_crop,w_2431,h_1367,x_560,y_169/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hbx0mhg6hgkphccwbp.jpg"
https://www.90min.com/posts/will-lionel-messi-play-for-inter-miami-again-this-season,Will Lionel Messi play for Inter Miami again this season?,185.199.231.45,"Oct 4, 2023","The latest Lionel Messi injury news, including whether or not he will appear for Inter Miami again in MLS this season","https://images2.minutemediacdn.com/image/upload/c_crop,w_3383,h_1902,x_0,y_0/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hbnzk4vnypbfbge1cy.jpg"
https://www.90min.com/posts/inter-miami-1-1-nycfc-player-ratings-as-herons-earn-draw-to-land-in-13th-place,Inter Miami 1-1 NYCFC: Player ratings as Herons earn draw to land in 13th place ,185.199.231.45,"Oct 1, 2023","Inter Miami held New York City FC to a 1-1 draw at DRV PNK Stadium on Saturday night, as goals from Santiago Rodríguez and Tomas Aviles earned each side one point to tighten the postseason race in the Eastern Conference. ","https://images2.minutemediacdn.com/image/upload/c_crop,w_2171,h_1221,x_0,y_45/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hbmjmfrn1ghx5vjw1a.jpg"
https://www.90min.com/posts/tata-martino-reveals-lionel-messi-injury-decision-us-open-cup-loss,Tata Martino reveals Lionel Messi injury decision after US Open Cup loss ,185.199.231.45,"Sep 28, 2023",Tata Martino explained why Lionel Messi was unable to play against Houston Dynamo. ,"https://images2.minutemediacdn.com/image/upload/c_crop,w_2462,h_1384,x_0,y_0/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hbemtpey67zfmxhaqr.jpg"
https://www.90min.com/posts/tata-martino-provides-lionel-messi-injury-update-ahead-of-us-open-cup-final,Tata Martino provides Lionel Messi injury update ahead of US Open Cup final,185.199.231.45,"Sep 27, 2023",Tata Martino has provided an update on Lionel Messi's injury with the US Open Cup final approaching.,"https://images2.minutemediacdn.com/image/upload/c_crop,w_3447,h_1938,x_0,y_39/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hb9g94n5c9g84s38f1.jpg"
https://www.90min.com/posts/the-best-dribblers-ea-sports-fc-24,The best dribblers in EA Sports FC 24,185.199.231.45,"Sep 27, 2023","The ten best dribblers in EA Sports FC 24.  include Lionel Messi, Kylian Mbappe, Bernardo Silva and Neymar.","https://images2.minutemediacdn.com/image/upload/c_crop,w_3005,h_1690,x_0,y_231/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hb8jsmezqh8qeeymm2.jpg"
https://www.90min.com/posts/atlanta-united-5-2-inter-miami-player-ratings-as-herons-fall-in-the-absence-of-lionel-messi-and-jordi-alba,Atlanta United 5-2 Inter Miami: Player ratings as Herons fall in the absence of Lionel Messi and Jordi Alba ,185.199.231.45,"Sep 17, 2023","Atlanta United triumphed 5-2 over Inter Miami at Mercedes-Benz Stadium on Saturday night, handing the Herons their first loss in this new era. ","https://images2.minutemediacdn.com/image/upload/c_crop,w_5522,h_3106,x_0,y_396/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01hag4crrzg151hw3as0.jpg"
https://www.90min.com/posts/will-lionel-messi-play-inter-miami-atlanta-united,Will Lionel Messi play for Inter Miami against Atlanta United?,185.199.231.45,"Sep 16, 2023",An explanation as to whether Lionel Messi will play for Inter Miami against Atlanta United after picking up a suspected injury while on international duty with Argentina.,"https://images2.minutemediacdn.com/image/upload/c_crop,w_2479,h_1394,x_0,y_0/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FGettyImages%2Fmmsport%2F90min_en_international_web%2F01haeqkp6279aygb7jqs.jpg"
https://www.90min.com/posts/welcome-to-world-class-2023-best-xi,Welcome to World Class 2023: Best XI,185.199.231.45,"Sep 14, 2023","Welcome to World Class 2023 concludes with the picking of the best XI in world football - including Kylian Mbappe, Erling Haaland and Lionel Messi.","https://images2.minutemediacdn.com/image/upload/c_crop,w_1919,h_1079,x_0,y_0/c_fill,w_540,ar_16:9,f_auto,q_auto,g_auto/images%2FvoltaxMediaLibrary%2Fmmsport%2F90min_en_international_web%2F01haa14fdhpddwmz1yep.jpg"
