Url,Headline,ProxyIP,Publication Date,Content,Image URL
https://apnews.com/article/lionel-messi-japan-inter-miami-7ff3f3544d087d3077906d01e00a2508,Lionel Messi and Inter Miami add Japan stop to preseason tour,188.74.210.21,"December 15, 2023","The preseason tour for Lionel Messi and Inter Miami keeps growing, with the team revealing that a stop in Japan has now been added to the schedule.",https://dims.apnews.com/dims4/default/a5df6f2/2147483647/strip/true/crop/8640x5755+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F88%2F34%2F69402d6554b767b681eac18a123d%2F385fbd0903fa48c6b01092e942c748ea
https://apnews.com/article/messi-china-argentina-hong-kong-981eecd5c816c352b60a297fdd08c9e8,Furor over Messi no-show in Hong Kong game deepens with Argentina’s tour of China canceled,188.74.210.21,"February 11, 2024",The fallout from Lionel Messi’s failure to play in a club exhibition match in Hong Kong has spread with both of Argentina’s friendly matches as part of a tour of mainland China next month canceled by local football authorities.,https://dims.apnews.com/dims4/default/fa53ba3/2147483647/strip/true/crop/2514x1675+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fb1%2F8f%2Fcd813e368c949c6060d65cf2815b%2F48f357af4444414381d2c9804c4f50b9
https://apnews.com/article/hong-kong-messi-inter-miami-4edbd6938d9c48f572d9ee54fe836168,"After public anger over Messi’s absence in Hong Kong game, organizer withdraws application for funds",188.74.210.21,"February 05, 2024",The organizer of a soccer match featuring Inter Miami in Hong Kong was dealing with backlash from both angry fans and the government after widespread disappointment that Lionel Messi didn’t play in the game.,https://dims.apnews.com/dims4/default/38e1127/2147483647/strip/true/crop/4000x2664+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F9e%2Fda%2F41faac5861769a5564a6bcb41886%2Fd14d6af53d35411b9688f17ac78d6b4b
https://apnews.com/article/inter-miami-messi-al-hilal-b8f1d4210c9a8f8e7a3c82e66d04af22,Messi and Inter Miami lose to Saudi Arabian team Al-Hilal,188.74.210.21,"January 30, 2024",Lionel Messi and Inter Miami have kicked off their tour of Saudi Arabia by losing to Al-Hilal 4-3. The Major League Soccer team is playing two games in the oil-rich kingdom as part of its offseason preparations but even Messi could not inspire it to victory in Riyadh.,https://dims.apnews.com/dims4/default/c797a1a/2147483647/strip/true/crop/4724x3147+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F4d%2F17%2Fe9a8e40d67f4b91cd00db550d909%2Fea80e2faf0ba4150b6e87fef125a9ddc
https://apnews.com/article/lionel-messi-super-bowl-b49a957e01b668f83725e6ede10eb56f,"Messi to make his Super Bowl debut, set to appear in Michelob Ultra ad",188.74.210.21,"January 26, 2024","Lionel Messi has won futbol’s biggest prize. He’ll now be part of American football’s biggest day. The Inter Miami star, World Cup champion and global soccer icon will headline a Super Bowl ad for Michelob Ultra, the brand has announced.",https://dims.apnews.com/dims4/default/40981a2/2147483647/strip/true/crop/4588x3056+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fd9%2F26%2F8f4e82cbc1e8cc511dd474e7c012%2F22786ee403174eadb61a560ae8915fe3
https://apnews.com/sports/golden-state-warriors-soccer-boston-celtics-texas-tech-red-raiders-fc-barcelona-ca936d4cdfa7d897fa42a6cc89b829ce,Today in Sports - 16-year old Lionel Messi makes his official debut for FC Barcelona,188.74.210.21,"November 15, 2023","Today in Sports, November 16 - 16-year old Lionel Messi makes his official debut for FC Barcelona",No Image Found
https://apnews.com/article/olympics-mbappe-messi-soccer-france-argentina-f2c5afbd5939f1ba7de23fbdb3569b14,Messi vs. Mbappé on the global stage again? Argentina has qualified for the Paris Olympics,188.74.210.21,"February 12, 2024",The stars are starting to align for another Lionel Messi vs. Kylian Mbappé showdown on a global soccer stage to follow their epic World Cup final in 2022.,https://dims.apnews.com/dims4/default/afe5455/2147483647/strip/true/crop/4044x2694+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F4a%2Fc9%2Fe7cb375548a39c9d0a7d94f6e2da%2Fe72e7a92369a4ece82b40bb41d33fd2f
https://apnews.com/article/messi-inter-miami-japan-tokyo-e799b96f389e78213617562849ba4ec7,Messi plays and has chances but Vissel Kobe beats Inter Miami 4-3 on penalties in a friendly,188.74.210.21,"February 08, 2024","After leaving fans disappointed in Hong Kong, Lionel Messi put in a 30-minute appearance in Tokyo in Inter Miami’s latest exhibition match in Asia.",https://dims.apnews.com/dims4/default/5875e63/2147483647/strip/true/crop/2514x1675+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F3e%2F01%2F2839190c447885fd8500919e6b1c%2Fee61afb79d8e4282973bb2aee101271c
https://apnews.com/article/messi-ronaldo-miami-saudi-f4c501dd8634c6fb584691b0ae71a5f6,Messi’s Inter Miami routed 6-0 by Al-Nassr in a friendly as Ronaldo watches from stands,188.74.210.21,"February 02, 2024","What was billed as a potential final meeting between longtime rivals Lionel Messi and Cristiano Ronaldo didn’t materialize, but there was no doubt which of the superstars enjoyed Al-Nassr’s 6-0 rout of Inter Miami more.",https://dims.apnews.com/dims4/default/f5d8afe/2147483647/strip/true/crop/4724x3147+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F21%2F8f%2Fc6da11b459b3e5a5c93dbb7d5244%2Fb59b72f2ea92491ca2998bb1df68b944
https://apnews.com/article/messi-mls-newcomer-soccer-miami-a9e1ec6e69c1c98446daba971ab946c2,Lionel Messi is a finalist for the MLS Newcomer of the Year award,188.74.210.21,"October 27, 2023",Lionel Messi is a finalist for the MLS Newcomer of the Year award. The league announced the finalists for its season awards on Thursday.,https://dims.apnews.com/dims4/default/392325e/2147483647/strip/true/crop/5163x3439+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F41%2F9f%2F0c767590a0131b58aa9cb287de97%2F1d6c879417a94213abb8bf517d9546a8
