Url,Headline,ProxyIP,Publication Date,Content,Image URL
https://timesofindia.indiatimes.com/sports/football/top-stories/watch-lionel-messis-10-goals-for-inter-miami-so-far/articleshow/102902740.cms, WATCH: Lionel Messi's 10 goals for Inter Miami so far ,38.154.227.167,"Aug 21, 2023"," Lionel Messi has scored 10 goals for Inter Miami in his seven games so far. The Argentine World Cup winner's 10th goal was an absolute screamer. Messi scored one of his trademark wonder goals, to put Miami 1-0 up in the Leagues Cup final at Nashville on Saturday but the Tennessee side fought back for a 1-1 draw, forcing the game to go into penalties where Miami emerged victors for their first title in their three-year history. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/life-style/spotlight/is-lionel-messi-coming-to-kolkata/articleshow/102982018.cms, Is Lionel Messi coming to Kolkata? ,38.154.227.167,"Aug 23, 2023","Kolkata’s football enthusiasts are yet to get over the visit of World Cup winning Argentine goalkeeper Emiliano Martinez. And now, according to the grapevine, Lionel Messi is visiting the city in October. Satadru Dutta, the man who was instrumental in bringing Martinez to Kolkata in July, told us that it’s too early to let the cat out of the bag. “It’s not sure yet.I’m visiting the US next month to watch his match, and also to speak to him,” he said, adding, “Messi is huge. A lot of technicalities need to be taken care of to get him to Kolkata. Things are yet to be finalised.”",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/world/us/lionel-messi-becomes-highest-paid-player-in-mls/articleshow/104545611.cms, Inter Miami's Lionel Messi becomes highest paid player in MLS: Report ,38.154.227.167,"Oct 19, 2023"," Lionel Messi is reportedly the highest-paid player in Major League Soccer, earning an annualized compensation of over $20.4 million from his contract with Inter Miami. This makes his income higher than the entire payroll of most MLS teams. Messi's deal with Inter Miami includes a base salary of $12 million and a total guaranteed compensation of $20,446,667. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/world/us/lionel-messis-return-sparks-excitement-for-inter-miamis-final-mls-game/articleshow/104542682.cms, Lionel Messi's return sparks excitement for Inter Miami's final MLS game ,38.154.227.167,"Oct 19, 2023"," Lionel Messi has expressed his intention to play in Inter Miami's season finale on Saturday, despite the club not yet confirming the plan. Messi, who recently scored two goals for Argentina in a World Cup qualifying match, was not in the lineup for Inter Miami's previous game. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/neymars-injury-woes-continue-contrasting-fortunes-with-lionel-messi-and-cristiano-ronaldo/articleshow/104542391.cms, Neymar's injury woes continue: contrasting fortunes with Lionel Messi and Cristiano Ronaldo ,38.154.227.167,"Oct 19, 2023"," Brazilian football superstar Neymar's career has been plagued by injuries, with his latest setback being a torn ACL and meniscus during a World Cup qualifying match. While his former Barcelona teammates Lionel Messi and Luis Suarez, as well as Cristiano Ronaldo, have enjoyed recent successes, Neymar has struggled to make a significant impact since his move to Al Hilal. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/lionel-messi-confirms-he-will-not-leave-inter-miami-on-loan/articleshow/104541771.cms, Lionel Messi confirms he will not leave Inter Miami on loan ,38.154.227.167,"Oct 19, 2023"," The past year has been quite a whirlwind for Messi. He began the previous season with Paris Saint-Germain in August 2022, contributing to the club's Ligue 1 title. After a two-month break, he made his debut in Major League Soccer (MLS) in the United States in August. Since joining Miami, Messi has made five appearances in the MLS regular season, starting in three of them, and has recorded one goal and two assists. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/lionel-messi-provides-a-huge-inter-miami-future-update-amid-reports-of-his-loan-transfer/articleshow/104536075.cms, Lionel Messi provides a huge Inter Miami future update amid reports of his loan transfer ,38.154.227.167,"Oct 19, 2023"," Lionel Messi has confirmed that he will not be going out on loan this winter and instead plans to spend the holidays with his family. Rumours had been circulating about Messi potentially moving to the Saudi Pro League or returning to FC Barcelona, but he has put those to rest by reaffirming his commitment to Inter Miami. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/lionel-messi-beats-former-barcelona-teammate-to-make-new-record-in-peru-vs-argentina/articleshow/104533449.cms, Lionel Messi beats former Barcelona teammate to make new record in Peru vs Argentina ,38.154.227.167,"Oct 18, 2023"," Lionel Messi became the top scorer in South American World Cup qualifying, scoring both goals in Argentina's victory over Peru. This took his total to 31 goals, surpassing Luis Suarez. Messi praised his team's performance and expressed his intention to retire before the 2026 World Cup. Coach Lionel Scaloni highlighted Messi's exceptional connection with the team and the joy he brings to fans. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/watch-lionel-messis-double-strike-in-argentinas-win-neymar-injured-as-uruguay-beat-brazil-in-fifa-world-cup-qualifiers/articleshow/104514619.cms," Watch: Lionel Messi's double strike in Argentina's win, Neymar injured as Uruguay beat Brazil in FIFA World Cup qualifiers ",38.154.227.167,"Oct 18, 2023"," Lionel Messi has unequivocally demonstrated his return to peak physical condition by netting both goals in Argentina's 2-0 victory over Peru during their 2026 World Cup qualifier on Tuesday. Despite recent weeks of sidelining due to a muscle issue, Messi's inclusion in the squad was validated. He had made a substitute appearance in Thursday's 1-0 triumph over Paraguay but started the game in Lima. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/lionel-messi-retirement-argentina-coach-lionel-scaloni-makes-remarks/articleshow/104506321.cms, Lionel Messi Retirement? Argentina coach Lionel Scaloni makes remarks ,38.154.227.167,"Oct 17, 2023"," Lionel Scaloni, the head coach of Argentina, has stated that it is too early to consider life without Lionel Messi and has not ruled out his return to the squad for their World Cup qualifier against Peru. Messi, who has been dealing with a muscle issue, made an appearance in their recent victory over Paraguay. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/lionel-messi-fit-to-play-peru-vs-argentina-lionel-scaloni-gives-update-on-inter-miami-star/articleshow/104477034.cms, Lionel Messi fit to play Peru vs Argentina?: Lionel Scaloni gives update on Inter Miami star ,38.154.227.167,"Oct 16, 2023"," Lionel Messi's fitness for Argentina's match against Peru will be decided tomorrow, according to coach Lionel Scaloni. Messi has been dealing with a muscular injury but made a brief appearance in their recent World Cup qualifier against Paraguay. Argentina currently leads the CONMEBOL World Cup qualifying table with three wins from three games. ",https://static.toiimg.com/photo/25581306.cms
https://timesofindia.indiatimes.com/sports/football/top-stories/world-cup-qualifiers-messis-muscular-pains-and-neymars-struggles/articleshow/104455530.cms, World Cup qualifiers: Messi's muscular pains and Neymar's struggles ,38.154.227.167,"Oct 16, 2023"," Lionel Messi's participation in Argentina's World Cup qualifying match against Peru is uncertain due to muscular pains. Neymar is facing criticism for his performance in Brazil's match against Venezuela, and will need to prove himself against Uruguay. The next World Cup will have a 48-team format, with direct entry for the top six South American teams. ",https://static.toiimg.com/photo/25581306.cms
